ini_dat,duration,user,lat_center,lon_center
1475871907,696,12678c58babd9fdd51bf60616ea8482182dc7a2a83c93ee7970525a69e037edb,42.366435975,-71.091881175
1475498836,11010,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.364756975,-71.0908954625
1475512693,1496,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3631781,-71.0921175666667
1475515676,1117,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3648447,-71.0913958
1475517908,4641,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.364738625,-71.0912013
1475579454,5285,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3649296444444,-71.0910300666667
1475602518,5031,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3647477705882,-71.0911842
1475667826,3706,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3647088333333,-71.0910111333333
1475687011,13040,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3649041111111,-71.0906866666667
1475756903,1240,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3647135,-71.0908124333333
1475758972,3695,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3647716166667,-71.0909296333333
1475844546,505,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3656685333333,-71.0908332
1475845238,4067,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.364716325,-71.0909434
1475859927,570,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.3653470333333,-71.0908383333333
1475862612,1400,49efe7b351d9a7402b83b2c3173a5c7bc1adb9d98de9d8dc58ddbd79beedaa7f,42.36483165,-71.09095175
1475595288,1724,7968518cb917d1959d3884c798f58453b9ce48d86301eb2d00a8ed4d76f49eb6,42.3627747,-71.0703993
1475710008,1184,f66fd9fd5caf6eb994dc4deeea3613065f73a17aeab34bb839e0534fa083d399,42.3674351166667,-71.0945902833333
1475789566,663,f66fd9fd5caf6eb994dc4deeea3613065f73a17aeab34bb839e0534fa083d399,42.3632716833333,-71.094095
1475790509,467,f66fd9fd5caf6eb994dc4deeea3613065f73a17aeab34bb839e0534fa083d399,42.3640729,-71.0948256666667
1475761877,185,29dfec0a8ddf3ec09dadb36249de41541d1911f7553e97aa754e5590d00acb37,42.3666115,-71.09411385
1475762223,2862,29dfec0a8ddf3ec09dadb36249de41541d1911f7553e97aa754e5590d00acb37,42.3671348666667,-71.0932736
1475860160,5012,517dadf1ecbde4b08d7da586c1128994780140722376e5aa945222df7785a5f5,42.3652143461539,-71.0902570846154
1475866411,426,517dadf1ecbde4b08d7da586c1128994780140722376e5aa945222df7785a5f5,42.366327325,-71.0932086
1475708206,5609,a05e326a1ffdf21b48a95aaa5ed9df4ac8adf3572df09f590d78b9a2d059ab42,42.36703245,-71.070091575
1475715719,4074,a05e326a1ffdf21b48a95aaa5ed9df4ac8adf3572df09f590d78b9a2d059ab42,42.3630891357143,-71.0923641857143
1475719939,243,a05e326a1ffdf21b48a95aaa5ed9df4ac8adf3572df09f590d78b9a2d059ab42,42.3624217,-71.0861597666667
1475844927,16088,a2de35be9fd6dec2ce4a9ef87d454fe3e6f8d640184bba5482735ca04c47e187,42.366986875,-71.07890975
1475500330,476,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.362043125,-71.079392725
1475500967,3389,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.36269466,-71.0796940866667
1475504793,17186,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3627254744681,-71.0797070361702
1475522692,5519,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3627430133333,-71.0796764066667
1475591601,5122,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3626974866667,-71.07970584
1475596982,779,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3622021666667,-71.0793237
1475599885,14991,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3626837038462,-71.0797105
1475674084,11104,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3626357545455,-71.0797596
1475685742,648,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.362550175,-71.079787375
1475686552,3460,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3626672363636,-71.0797174454546
1475690152,884,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3626112,-71.0796550666667
1475691502,7184,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3626737588235,-71.0796467352941
1475698870,1830,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3617905875,-71.0798952625
1475762121,3256,b206674073ef820ddd9c524adbe1f93cbb16afbb9aebf7590f53b87a086b59f9,42.3626413181818,-71.0797630363636
1475523033,377,cd6c59e61c6d1e382e4fb4261f5ea7a94e639de0c59736923c93b33a696e9389,42.3596352666667,-71.0881450666667
1475524195,1177,cd6c59e61c6d1e382e4fb4261f5ea7a94e639de0c59736923c93b33a696e9389,42.3599262,-71.0884849
1475607462,354,cd6c59e61c6d1e382e4fb4261f5ea7a94e639de0c59736923c93b33a696e9389,42.3604183333333,-71.0871811666667
1475676143,7417,cd6c59e61c6d1e382e4fb4261f5ea7a94e639de0c59736923c93b33a696e9389,42.3593489,-71.0894714333333
1475683706,983,cd6c59e61c6d1e382e4fb4261f5ea7a94e639de0c59736923c93b33a696e9389,42.3593118333333,-71.0883108
1475763561,1945,cd6c59e61c6d1e382e4fb4261f5ea7a94e639de0c59736923c93b33a696e9389,42.3591879666667,-71.0896881
1475848484,6596,cd6c59e61c6d1e382e4fb4261f5ea7a94e639de0c59736923c93b33a696e9389,42.3593769333333,-71.0897809333333
1475861195,999,cd6c59e61c6d1e382e4fb4261f5ea7a94e639de0c59736923c93b33a696e9389,42.3593672333333,-71.0897964
1475303004,27145,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.3576481142857,-71.0702177
1475330708,322,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.3611536333333,-71.0710562
1475339594,1055,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.35767965,-71.0702281666667
1475342356,694,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.35738755,-71.070564725
1475345033,1702,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.3576465,-71.0703082333333
1475348750,1944,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.357759625,-71.07011255
1475354229,386,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.357445475,-71.0700889
1475355122,25937,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.3576400952381,-71.0703586
1475381570,512,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.3574019,-71.0706305333333
1475382348,527,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.3579966,-71.0707078666667
1475383203,29049,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.3577472157895,-71.0704754157895
1475413583,9141,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.35766988,-71.0705153
1475424122,600,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.35763535,-71.070820125
1475436153,1052,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.357513075,-71.0700149
1475442177,1611,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.3576831,-71.0704651
1475446278,417,cf4230c565dcfeb1aef2dd232588b7e421d3bd157a369c5cf4de00727992b4e4,42.3573507,-71.0704757333333
